,text,label
24927,"['YES', '...', 'case', 'Labour', 'Party', 'going', 'social', 'media', '...', '#politics', '#LabourParty', '#leftwing', '#socialism', '#SocialistSunday', '#StarmerOut', '#ukpolitics', '#witchhunt', '#purge', '#Corbynista', '#JeremyCorbyn', 'https://t.co/c2V8s0LeGz']",0
24930,"['Germany', 'suspends', 'economic', 'aid', 'Afghanistan', 'https://t.co/seTKbKoZq3', '#Politics', 'https://t.co/eQQT8822Zi', '#Germany', '#suspends', '#economic', '#aid', '#to', '#Afghanistan', '#', '935']",0
24935,"['Andrew', '#Cuomo', 'shown', 'nation', 'possible', 'unite', 'political', '#left', '#right', '.', 'Unfortunately', 'unified', 'pursuit', 'demise', '.', '#politics', '#twithaca']",0
24936,"['Letter', 'editor', ':', 'Ranked-choice', 'voting', 'work', 'elections', '-', 'https://t.co/ySYE3MdeuN', 'https://t.co/GfiXAeQIaB', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
24943,"['Definitely', '#PRESIDENT', '#INDIA', '🇮🇳', 'MARK', ""WORD'S"", 'Total', '#INDIAN', '#POLITICS', '#CHANGE', '🇮🇳', '🤘', '🇮🇳', '@MahankaliSri', '@narendramodi', '@AmitShah', '@rajinikanth', '@BJP4India', '@PMOIndia', '@Swamy39', 'https://t.co/cK40W1t7Sn']",0
24948,"['ARCHIVES', '|', 'Charges', 'relating', 'espionage', 'employing', 'methods', '#phonetapping', '&', '#surveillance', 'rivals', 'levelled', 'time', '&', 'Indian', '#politics', '.', '@venkiteshram', 'writes', '(', 'Feb', '10', ',', '2006', ')', '.', 'https://t.co/eac5cHHXkw']",0
24950,"['#NEWSUPDATE', '#US', 'envoy', 'visits', '#SaudiArabia', '#Yemen', 'war', 'heats', '#pakustv', '#NYC', '#Politics', '#BidenAdministration', '#Riyadh', '#WashingtonDC', '#Diplomacy', 'https://t.co/ymR7tQvWnm']",0
24952,"['fear', '#NSW', 'FUCKED', '.', 'Driven', '#politics', '&', '#Stupidity', '#COVIDIDIOTS', '#COVIDIOTS', '#Auspol', '#COVID19Aus', '#GetVaccinatedNow', '#scottythesuperspreader', '#ScottyFromDamageControl', 'https://t.co/08Y2aUfej5']",0
24955,"['Top', 'Lawmakers', 'Consumer', 'Advocates', 'Condemn', '#Facebook', '’', 'Decision', 'Block', 'Academic', 'Research', 'Political', 'Ads', '.', '(', 'Forbes', ')', '#SocialMedia', '#Politics', 'https://t.co/wJjkhnnptb', 'https://t.co/z1lSevB51W']",0
24957,"['think', 'US', 'codependent', '...', 'need', 'start', 'focusing', 'figure', 'take', 'care', 'us', 'try', 'help', 'others', 'problems', '...', '#war', '#Afghanistan', '#US', '#Politics', '#Ihatepolitics']",0
24966,"['Josh', ""Hawley's"", '""', 'Love', 'America', 'Act', '""', 'Protecting', 'Racism', '(', 'Truthout', ')', 'Former', '-', 'slave-state', 'Missouri', 'Senator', 'Josh', 'Hawley', 'want', ""America's"", 'white', 'children', '...', 'Add', 'highlights', ':', 'https://t.co/zeFKU4U7L8', '#LeftWing', '#Politics', '...']",0
24967,"['Arizona', '“', 'audit', '”', 'wrapping', '.', 'Prepare', 'disinformation', '.', '-', 'https://t.co/owgUF2PXN0', 'https://t.co/xAMYPVSTDB', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
24975,"[',', '30', '%', 'voters', 'wanted', '#BorisTheLiar', 'call', 'democracy', '.', 'Time', 'mandatory', 'voting', 'proportional', 'representation', '.', 'Politics', 'taught', '.', 'Sometimes', 'freedom', 'must', 'take', 'moral', 'responsibility', 'immoral', 'take', 'away', '#politics']",0
24976,"['Thanks', '@farmweekly', 'sharing', 'report', 'information', ""'"", ""Women's"", 'Leadership', 'RRR', 'Western', 'Australia', ""'"", '.', 'https://t.co/XAlRsExMS8', '#RegionalWA', '#Politics', '#RRRWomen']",0
24977,"['Mail', 'voting', 'extended', 'fall', 'elections', '|', 'News', '|', 'https://t.co/btei92KGtd', '-', 'Eagle-Tribune', 'https://t.co/W4hHOVPkJh', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
24982,"['Chair', 'Committee', 'Overseeing', 'Postal', 'Service', 'Brands', 'DeJoy', 'Bloom', '...', '(', 'Truthout', ')', 'removal', 'U', '.', '.', 'Postmaster', 'General', 'Louis', 'DeJoy', 'Ron', 'Bloom', ',', 'chair', 'Postal', '...', 'Add', 'highlights', ':', 'https://t.co/0liM3x2poS', '#LeftWing', '#Politics', '...']",0
24990,"['#Politics', 'Could', 'Little', ',', 'Ardern', 'Bloomfield', 'advise', 'us', 'many', 'qualified', 'counsellors', ',', 'approved', 'Health', 'Ministry', ',', 'employed', 'Hawkes', 'Bay', 'Mongrel', 'Mob', '.', 'give', '$', '2.75', 'mil', '""', 'questions', 'asked', '""']",0
24993,"['US', ',', 'China', 'diplomatic', 'talks', 'confrontational', ',', 'accusations', 'fly', 'https://t.co/cMSr0kH0hJ', '-', '@politic_talks', '#Politics', '#Political']",0
24997,"['International', 'Politics', 'cause', 'worldwide', 'markets', 'take', 'deep', 'breath', 'Taliban', 'recaptures', 'Kabul', '#markets', '#trading', '#politics', '#Afghanistan', 'https://t.co/ycAiDLBDIq']",0
24999,"['New', 'Report', 'Reveals', 'Trump', 'Administration', 'Used', 'Feds', 'Bring', 'Harsher', '...', '(', 'Truthout', ')', 'protests', 'uprisings', 'defense', 'Black', 'lives', 'spread', 'like', 'wildfire', 'last', 'summer', '...', 'Add', 'highlights', ':', 'https://t.co/oFKDxjDJgy', '#LeftWing', '#Politics', '...']",0
25002,"['#GeraldoRivera', 'Calls', '#Unvaccinated', '#Knuckleheads', '#geraldo', '#thefive', '#foxnews', '#greggutfeld', '#foxnewssucks', '#covid19', '#news', '#usa', '#deltavariant', '#dontcensorme', '#fairuse', '#fairusematters', '#politics', '#getvaccinated', '#wearamask', '#staysafe', '#enddisinformation', '#pandemicoftheunvaccinated', 'https://t.co/W9vEI49m0S']",0
25011,"['Participants', 'GACC', 'workshop', 'rekindle', 'debate', 'election', 'MMDCEs', 'https://t.co/82M0PkUsTR', '#Politics', '#Accra', '#Aug05', '#Election', '#GACCworkshop', 'https://t.co/2oTRneZ249']",0
25012,"['SHOWDOWN', ':', 'Broward', 'County', 'School', 'Board', 'Votes', 'Keep', 'Mask', 'Mandate', ',', 'Defying', 'Gov', '.', 'DeSantis', '#News', '#Politics', 'https://t.co/5w59UkJvdo']",0
25022,"['unethical', 'one', 'person', 'one', 'billion', 'others', ""can't"", 'eat', 'https://t.co/aYEfBalgBU', '#leftwing', '#rightwing', '#trump', '#politics', '#conservative', '#republican', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/OBAdSoFLmC']",0
25026,"['UK', 'arrests', '11', 'racist', 'abuse', 'targeting', 'Black', 'England', 'players', 'https://t.co/n5rddmfj1K', '#leftwing', '#world', '#trump', '#politics', '#news', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/j5zHDx3dIY']",0
25031,"['""', 'Netanyahu', 'bother', 'contact', 'Bennett', 'tell', 'thinks', 'Israel', '’', 'vaccination', 'policy', '?', 'speak', 'Israel', '’', 'policy', 'towards', 'Jordan', '?', '""', '#Opinion', '|', '#politics', 'https://t.co/C6W2wOmLmI']",0
25036,"['Every', 'riot', '#SriLanka', 'pre-planned', 'racial', 'tension', 'planned', 'planted', 'minds', 'layman', '.', '#lka', '#politics', 'https://t.co/nPtdUfavfb']",0
25037,"['Via', '@RawStory', ':', 'Newsmax', 'dispatches', 'reporter', 'heckle', 'Fox', 'News', 'airing', 'Mike', ""Lindell's"", 'wild', ""'"", 'cyber', 'symposium', ""'"", 'ad', 'https://t.co/nwRk3b9gUg', '|', '#politics', '#trump', '#corruption']",0
25040,"['Anything', 'free', 'trade', 'agreement', ',', 'aye', '!', '#geopolitics', '#BrexitReality', '#Politics', 'https://t.co/cT7vF7ixCp']",0
25045,"['US', 'Sen', '.', 'Maj', '.', 'Leader', 'Schumer', ':', 'Infrastructure', 'bill', 'path', 'pass', 'Tuesday', 'morning', '@eren_fxstreet', 'https://t.co/Iwcp3b8VMh', '#UnitedStates', '#Politics']",0
25046,"['stalemate', 'Texas', 'House', 'Representatives', 'broken', 'committee', 'hearing', 'contentious', 'elections', 'bill', 'triggered', 'standoff', 'already', 'called', 'Saturday', '.', '#txlege', '#publicpolicy', '#politics', '#voting', '#Texas', 'https://t.co/xgUdEaSSLy']",0
25049,"['FDA', 'Seeks', 'Public', 'Input', 'Possible', 'Global', 'Kratom', 'Ban', 'Domestic', 'Scheduling', 'Effort', 'Stalled', '#Featured', '#Politics', '#Video', 'https://t.co/raHBhqOjpf']",0
25053,"['Marina', 'Khmelnitskaya', 'Emmirosa', 'Ihalainen', 'studied', 'Moscow', '#housing', 'renovation', 'programme', 'initiated', '2017', ',', 'see', 'tensions', 'inherent', 'authoritarian', '#politics', 'structure', 'urban', 'governance', '.', '#OA', '#Russia', 'https://t.co/PqWTLI3W42']",0
25057,"['thought', 'provoking', 'thread', 'little', 'elected', 'officials', 'really', 'willing', 'deal', '#ClimateCrisis', '’', 'impacts', ',', 'well', ',', 'everything', '.', 'Lord', ',', 'mercy', 'us', '…', '#ClimateActionNow', '#Politics', '#Economics', 'https://t.co/QdVIm5SGgr']",0
25059,"['@TimesNow', '10', 'pm', '#Parliament', 'disruption', '#Politics', 'optics', '@RahulGandhi']",0
25060,"['@washingtonpost', 'Kevin', 'McCarthy', 'asked', ""there's"", 'anything', 'fishy', ""uncondish'nally"", 'backing', 'Trump', '#fridaymorning', '#FridayVibes', '#Politics', 'https://t.co/rXq70kVOej']",0
25063,"['Pentagon', 'call', 'COVID', '-', '19', 'threat', 'national', 'security', ',', 'weighs', 'making', 'vaccinations', 'requirement', 'https://t.co/jnCQEh1JSj', '-', '@politic_talks', '#Politics', '#Political']",0
25065,"['UK', 'rejects', ""EU's"", 'Northern', 'Ireland', 'moves', ',', 'saying', 'Brexit', 'deal', 'must', '...', '(', 'Guardian', ')', 'Boris', 'Johnson', 'rejected', 'Brussels', ""'"", 'latest', 'attempt', 'iron', 'problems', 'post-Brexi', '...', 'Add', 'highlights', ':', 'https://t.co/x6MVqGVyjj', '#europe', '#politics', '#', '...']",0
25066,"[""Bolsonaro's"", ""'"", 'land', 'grab', ""'"", 'bill', 'passes', ""Brazil's"", 'lower', 'house', 'https://t.co/HNSkmFu34u', '#Politics', 'https://t.co/eQQT8822Zi', ""#Bolsonaro's"", '#', ""'"", 'land', '#grab', ""'"", '#bill', '#passes', ""#Brazil's"", '#lower', '#house', '#', '778']",0
25067,"['brilliant', 'analyst', 'present', 'proof', 'evidence', 'truckload', 'deceiving', '“', 'conspiring', '”', '.', 'says', ',', '“', 'conspiracy', 'theory', '.', 'true', '.', 'proof', '!', '”', '.', 'https://t.co/pS4pqZ7Q07', '#disinformation', '#politics', '#religion', '#philosophy', '#Liberty']",0
25069,"['European', 'Commission', 'disburses', '€', '9', 'billion', 'pre-financing', 'Spain', 'https://t.co/10HF1IRsIt', '#Politics', 'https://t.co/eQQT8822Zi', '#European', '#Commission', '#disburses', '#', '€', '9', '#billion', '#in', '#pre-financing', '#to', '#Spain', '#', '533']",0
25074,"['Republican', 'congressman', 'pushes', '‘', 'Conservative', 'Case', 'Shooting', 'Ashli', 'Babbitt', '’', '[', 'Video', ']', '…', '-', '#news', '#politics', '-', 'https://t.co/hNOD0SfxYR']",0
25075,"['Trump', 'Rips', '“', 'Overrated', '”', 'McConnell', 'Infrastructure', 'Bill', '-', '“', '’', 'Quiet', 'Anymore', '”', '#News', '#Politics', 'https://t.co/pVa4ERyiuC']",0
25076,"['Via', '@TPM', ':', 'Infrastructure', 'Bill', 'Amendment', 'Process', 'Starts', 'Get', 'Weird', 'https://t.co/xiJLZKbR74', '|', '#trump', '#politics', '#election2020']",0
25089,"['N', '.', 'C', '.', 'school', 'bus', 'driver', 'charged', 'crash', 'injured', '4', 'https://t.co/uQnaDGKVEo', '-', '@politic_talks', '#politics', '#politic']",0
25091,"['Pentagon', 'pressures', 'TV', 'film', 'producers', 'portray', 'US', 'Army', 'good', 'light', '…', '-', '#news', '#politics', '-', 'https://t.co/DIQyfLNo9Z']",0
25093,"['Kab', 'tak', '#Nehru', '#AtalBihariVajpayee', 'ke', 'props', 'ke', 'sahare', '#Politics', 'khelo', 'ge', '#India', 'Time', 'innovative', ';', 'new', '#India', 'brimming', 'confidence', 'wants', 'rid', '#castebasedcensus2021', '#Olympics', '#lessons', ""Let's"", 'help', 'needy', '#reservationfreeindia', '#LeadershipMatters', '@ndtvindia']",0
25094,"['Tunisia', 'crisis', 'end', 'Arab', 'Spring', '’', 'democratic', 'success', 'story', '?', 'https://t.co/eXDrANtasb', '#Politics']",0
25095,"['’', 'really', 'shot', '.', 'motives', '.', 'Big', 'questions', 'ask', '#vaccinepassports', '#politics', '#health', '#COVID19', 'https://t.co/NBrAQOHApi']",0
25096,"['Global', 'supply', 'chains', 'buckle', 'virus', 'Delta', 'variant', 'disasters', 'strike', '.', '#Economy', '#Politics', 'https://t.co/Byd0XHuCIa']",0
25097,"['""', '#Politics', 'Today', 'News', ':', 'Cuomo', 'Creates', 'Political', 'Vacuum', 'Exit', 'State', 'Dominated', '#News', '""', ':', 'https://t.co/xFwfmEKi9S']",0
25098,"['Via', '@RawStory', ':', 'Ted', 'Cruz', 'bashes', 'vax', 'mandates', '-', '-', 'totally', 'ignores', ""governor's"", 'desperate', 'pleas', 'help', 'https://t.co/ZaKVooNEKV', '|', '#politics', '#trump', '#corruption']",0
25101,"['sold', 'best', 'pipe', 'dream', 'yesterday', ':', 'Hasan', 'Nasrallah', 'Dorothy', 'Shea', '?', '#iran', '#unitedstates', '#politics', '#foreignpilcy', '#lebanon', '.', '/', '1', 'https://t.co/jx6MuUlFUd']",0
25102,"['French', 'ex-justice', 'minister', 'Rachida', 'Dati', 'faces', '15', 'years', 'jail', '...', '#politicsandlaw', '#politics', '#justice', '#governance', '#France', '#bananarepublic', '#corruption', '#EU', '#ethics', 'https://t.co/9VQbOTppdF', 'via', 'https://t.co/2ATRB6cMQP', 'https://t.co/MvpxUuSo9M']",0
25104,"['big', '$', 'pay', '!', 'fantasy', '#ScottyTheSaviour', '#politics', 'support', '#future', 'well', '#youth', 'reality', '#ClimateEmergency', '?', '#auspol', 'https://t.co/tvftbe0BUP']",0
25109,"['@nycgov', '1', '#COVID', 'prior', '#vaccines', 'got', '#CoronaVaccine', 'w', '/', '#mRNA', 'tech', 'cause', 'virus', 'multiply', ',', 'mutate', ',', '&', 'become', 'stronger', 'variant', '?', '@CDCgov', '@CDCemergency', '#USA', '#NYC', '#NewYork', '#politics', '#Congress', '#CNN', '#FoxNews', '#1A', '#Europe', '#Truth', '#Biden', '#Trump', '#Covid_19', '#coronavirus']",0
25111,"['Politics', 'Podcast', ':', 'Conspiracy', 'Theories', 'Behind', 'Jan', '.', '6', '’', 'Gone', 'Away', 'week', 'marks', 'six', 'months', 'since', 'pro-Tru', '...', '#Podcast', '#Politics', 'https://t.co/X59fLlv8IQ']",0
25112,"['Speaker', 'Pelosi', 'appoints', 'GOP', 'Rep', '.', 'Kinzinger', 'Jan', '.', '6', 'committee', 'https://t.co/Az2nkWhg1v', '-', '@politic_talks', '#politics', '#politic']",0
25114,"['New', 'York', ':', 'Start', '$', '45.1', 'million', 'project', 'reconstruct', 'key', 'ramp', 'Cross', 'Bronx', 'Expressway', 'https://t.co/vKXNxLKhUE', '#Politics', 'https://t.co/eQQT8822Zi', '#New', '#York', '#zamjenska', '#Start', '#of', '#', '$', '45.1', '#million', '#project', '#to', '#reconstruct', '#key', '#ramp', '#to', '#Cross', '#Bronx', '#Expressway', '#', '109']",0
25121,"['“', 'Conservatism', 'consists', 'exactly', 'one', 'proposition', ',', 'wit', ':', 'must', 'in-groups', 'law', 'protects', 'bind', ',', 'alongside', 'out-groups', 'law', 'binds', 'protect', '.', '”', '#Politics']",0
25127,"['#Politics', '...', 'low', 'priority', 'hope', '@DrBiden', 'restore', 'White', 'House', 'Rose', 'Garden', 'donated', 'funds', 'appropriate', 'time', 'comes', '.', 'anything', ',', 'flush', 'remnants', 'previous', '""', 'president', ',', '""', 'make', 'garden', 'look', 'less', 'like', 'white', 'supremacist', 'lawn', '.', '😷', '✌', '️', 'https://t.co/AqeIqQYmsF']",0
25128,"['Scotland', 'lift', 'almost', 'COVID', '-', '19', 'restrictions', 'next', 'week', 'https://t.co/zIdMDbseLX', '#Politics', 'https://t.co/eQQT8822Zi', '#Scotland', '#to', '#lift', '#almost', '#all', '#COVID-19', '#restrictions', '#next', '#week', '#', '714']",0
25131,"['#PROAct', 'would', 'require', 'many', 'new', '&', 'existing', '#freelance', 'jobs', 'become', 'union', 'jobs', '.', 'People', 'would', 'forced', 'join', 'unions', ',', 'pay', 'union', 'dues', ',', 'live', 'union', 'decides', '.', '=', '>', 'https://t.co/7NtnIYsaIG', 'via', '@FortuneMagazine', '#politics', '#corruption', '@JeanneShaheen', '@Maggie_Hassan']",0
25132,"['New', 'YC', 'CC', 'elected', 'year', 'needs', 'ban', 'YC', 'members', 'broken', 'YC', 'code', 'conduct', 'signed', 'need', 'banned', 'life', 'YC', 'movement', '.', '#indywales', '#yescymru', '#wales', '#politics', 'https://t.co/JM43WTaivY']",0
25133,"['#Politics', 'Minister', 'Housing', 'Energy', 'Megan', 'Woods', '.', 'Like', 'cabinet', 'incompetence', 'colleagues', 'likes', 'version', 'good', 'news', '.', 'comment', 'Housing', 'build', 'deceit', 'record', 'coal', 'imports', '.', 'Media', 'needs', 'start', 'calling', 'govt', 'lies', '.']",0
25135,"['#politics', '#government', 'Democrats', 'put', 'domestic', 'terrorism', 'message', 'risk', 'embracing', 'BLM', 'pick', 'Tracy', 'Stone-Manning', ':', 'falling', 'line', 'behind', 'Tracy', 'Stone-Manning', ',', 'Democrats', 'may', 'ensured', 'confirmation', 'head', 'Bureau', 'Land', 'https://t.co/eqb7yom2Zh', 'https://t.co/CMc2kZUkM9']",0
25140,"['Colorado', 'seeks', '$', '116', 'million', 'federal', 'emergency', 'aid', 'rebuild', '-', '70', 'Glenwood', 'Canyon', 'https://t.co/N8DcJSV91e', '#Politics', 'https://t.co/eQQT8822Zi', '#Colorado', '#seeks', '#', '$', '116', '#million', '#in', '#federal', '#emergency', '#aid', '#to', '#rebuild', '#I-70', '#in', '#Glenwood', '#Canyon', '#', '964']",0
25141,"['Mass', 'transit', 'free', 'Los', 'Angeles', 'ever', 'since', 'covid', '19', ',', 'except', 'Santa', 'Monica', 'charge', 'get', 'bus', '.', '#infrastructure', '#wells', '#bridges', '#politics', 'https://t.co/uSDqOUtjb9']",0
25144,"['Via', '@RawStory', ':', 'Mike', 'Lindell', 'scrambles', 'cyber', ""expert's"", 'attorney', 'demands', '$', '5', 'million', 'payout', 'election', 'challenge', 'https://t.co/Dby45ZUrb4', '|', '#politics', '#trump', '#corruption']",0
25156,"['Education', 'Dept', '.', 'cancels', '$', '5.8', 'B', 'student', 'debt', '323k', 'disabled', 'borrowers', 'https://t.co/GhXK8Mhds9', '-', '@politic_talks', '#politics', '#politic']",0
25158,"['Chilean', 'ministers', 'meet', 'Sinovac', 'executives', 'potential', 'vaccine', 'production', 'site', 'https://t.co/GHQ9MbboDA', '#Politics', 'https://t.co/eQQT8822Zi', '#Chilean', '#ministers', '#meet', '#with', '#Sinovac', '#executives', '#over', '#potential', '#vaccine', '#production', '#site', '#', '824']",0
25161,"['‘', 'Betrayal', '’', ':', 'Veterans', ',', 'politicians', 'share', 'thoughts', 'Afghanistan', '–', 'Scottsbluff', 'Star', 'Herald', 'ChronLaw', 'Politics', 'News', 'https://t.co/y3eP24Hji5', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
25162,"['https://t.co/EUtpZbYUfh', 'Best', 'news', 'long', 'time', '.', 'time', 'party', 'like', '1999', 'Oh', '@GOP', 'go', 'ahead', 'retweet', 'spotlight', '""', 'Tolerant', 'left', '""', 'record', 'never', 'claimed', 'tolerate', 'right', 'wingers', '.', 'scumbag', 'dead', ':D', '#politics', '#politcal', 'https://t.co/CHHgWZYwdM']",0
25164,"['Wanna', 'join', 'opposition', '-', 'get', 'colourful', 'wardrobe', 'first', '.', 'Black', '-', 'wear', 'year', 'around', 'White', '-', 'sympathy', 'mourning', 'Green', '-', 'secular', 'credentials', '(', 'Imp', '😉', ')', 'Saffron', '-', 'dare', 'wear', '😅', '#Politics', '#humour', '#Opposition', '#Hindutva', '#Parliament', 'https://t.co/TD5i2k8e8C']",0
25168,"['Hooray', 'bipartisanship', ',', 'right', '?', '#usa', '#politics', 'https://t.co/3WdwNnXGFt']",0
25169,"['Globo-oligarchs', 'apoplectic', 'Mexico', 'phases', 'imports', 'glyphosate', 'GMO', 'corn', '…', '-', '#news', '#politics', '-', 'https://t.co/o3wrDYoaIS']",0
25173,"['thoughts', '?', 'know', '’', '?', '#government', '#politics', '#blockchain', '#crypto', '#taxes', '#cryptocurrency', '#regulation', '#technology', '#digitalcurrency', '#currency', '#defi', '#bitcoin', '#etherium', '#filecoin', '#mining', '#cryptomining', '#proofofwork', 'https://t.co/yNJB64X2Tv']",0
25177,"['Via', '@RawStory', ':', 'Black', 'couple', 'forgives', 'white', 'man', 'shot', 'home', 'enraged', 'Black', 'Lives', 'Matter', 'sign', 'https://t.co/O0vbcV0eyT', '|', '#politics', '#trump', '#corruption']",0
25187,"['BJP', 'playing', 'dirty', 'politics', 'changing', 'names', 'yore', ':', 'Ivan', ""D'Souza"", ':', 'Ivan', 'observed', 'Hockey', 'maestro', 'Dhyan', 'Chand', 'big', 'name', ',', 'one', 'need', 'replace', 'Rajiv', ""Gandhi's"", 'name', 'replace', 'name', 'award', '.', 'https://t.co/83XWx7JW3F', '#BJP', '#politics', 'https://t.co/MsQCMNRRD0']",0
