user_description,original_tweet,variant_index,variant_text
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",2,"Records suit against NC elections board over federal voter fraud probe allowed to continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",3,"Records suit against NC elections board over federal voter fraud probe may continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",4,"Records suit against NC elections board over federal voter fraud probe can proceed, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",5,"Records suit against NC elections board over federal voter fraud probe moves forward, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",6,"Records suit against NC elections board over federal voter fraud probe remains active, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",7,"Records suit against NC elections board over federal voter fraud probe survives dismissal, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",8,"Records suit against NC elections board over federal voter fraud probe not tossed, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",9,"Records suit against NC elections board over federal voter fraud probe kept alive, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.","Records suit against NC elections board over federal voter fraud probe can continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection",10,"Records suit against NC elections board over federal voter fraud probe will be allowed to continue, judge rules - Greensboro News &amp; Record https://t.co/zL6tEQa78c #2020Elections #Elections #Politics #GeneralElection"
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",1,@FlaDems finally grow a backbone.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",2,@FlaDems finally grow some spine.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",3,@FlaDems finally find a spine.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",4,@FlaDems finally show a spine.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",5,@FlaDems finally grow a spine for once.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",6,@FlaDems finally grow a spine and stand up.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",7,@FlaDems finally grow a spine and fight DeSantis.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",8,@FlaDems finally grow a spine or get out of the way.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",9,@FlaDems finally grow a spine instead of issuing statements.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Freelance writer, author, photographer, videographer, semi-retired wealth manager","@FlaDems finally grow a spine.

#politics #political #DeSantis #DeathSantis 

https://t.co/lkk1kE9jt5",10,@FlaDems finally grow a spine and mean it.  #politics #political #DeSantis #DeathSantis   https://t.co/lkk1kE9jt5
"Gay Progressive Patriot. #NYC's the greatest city in the world. Trump's a lying, narcissistic sociopath & a racist, septic cunt.🤬 RT’s ≠ endorsements.🏳️‍🌈",Via @RawStory: George P. Bush's quest to get Trump's endorsement fails miserably after months of ring-kissing https://t.co/JxyCjLfh4K | #politics #trump #corruption,1,Via @RawStory: George P. Bush's months-long quest to get Trump's endorsement fails miserably after nonstop ring-kissing https://t.co/JxyCjLfh4K | #politics #trump #corruption
"Gay Progressive Patriot. #NYC's the greatest city in the world. Trump's a lying, narcissistic sociopath & a racist, septic cunt.🤬 RT’s ≠ endorsements.🏳️‍🌈",Via @RawStory: George P. Bush's quest to get Trump's endorsement fails miserably after months of ring-kissing https://t.co/JxyCjLfh4K | #politics #trump #corruption,2,"Via @RawStory: After months of ring-kissing, George P. Bush's quest to get Trump's endorsement fails miserably https://t.co/JxyCjLfh4K | #politics #trump #corruption"
"Gay Progressive Patriot. #NYC's the greatest city in the world. Trump's a lying, narcissistic sociopath & a racist, septic cunt.🤬 RT’s ≠ endorsements.🏳️‍🌈",Via @RawStory: George P. Bush's quest to get Trump's endorsement fails miserably after months of ring-kissing https://t.co/JxyCjLfh4K | #politics #trump #corruption,3,Via @RawStory: George P. Bush's quest to get Trump's endorsement — after months of ring-kissing — fails miserably https://t.co/JxyCjLfh4K | #politics #trump #corruption
"Gay Progressive Patriot. #NYC's the greatest city in the world. Trump's a lying, narcissistic sociopath & a racist, septic cunt.🤬 RT’s ≠ endorsements.🏳️‍🌈",Via @RawStory: George P. Bush's quest to get Trump's endorsement fails miserably after months of ring-kissing https://t.co/JxyCjLfh4K | #politics #trump #corruption,4,Via @RawStory: Months of ring-kissing couldn't deliver Trump's endorsement to George P. Bush; his quest fails miserably https://t.co/JxyCjLfh4K | #politics #trump #corruption
